티커,BPS,PER,PBR,EPS,DIV,DPS,ticker,sector
035720,60603,0.0,7.94,0,0.03,127,035720,1001/1002/1026/1028/1034/1035/1150/1182/1224/1227/1232
006380,4613,0.0,0.88,0,0.0,0,006380,1001/1004/1008/1027/1244
109070,1010,0.0,4.06,0,0.0,0,109070,1001/1004/1007/1027/1244
001620,2665,0.0,0.33,0,0.0,0,001620,1001/1004/1015/1027/1244
029460,33184,6.56,0.8,4054,0.94,250,029460,1001/1004/1014/1027/1244
344820,0,0.0,0.0,0,0.0,0,344820,1001/1003/1010/1027/1244
281820,14541,13.82,1.77,1859,0.78,200,281820,1001/1003/1014/1027/1244
007815,0,0.0,0.0,0,0.0,0,007815,
007810,12169,506.0,1.04,25,0.0,0,007810,1001/1004/1013/1027/1244
00781K,0,0.0,0.0,0,0.0,0,00781K,
003690,20404,5.39,0.41,1550,5.99,500,003690,1001/1003/1021/1025/1244
192820,34178,37.1,3.44,3168,0.77,900,192820,1001/1003/1008/1027/1028/1157/1167/1182/1224/1227/1232
044820,30613,379.8,0.52,42,1.57,250,044820,1001/1004/1021/1244
005070,5026,0.0,3.87,0,0.0,0,005070,1001/1003/1008/1027/1244
005420,5351,0.0,2.11,0,0.0,0,005420,1001/1004/1008/1027/1244
071950,811,16.7,1.44,70,0.0,0,071950,1001/1004/1027/1244
002020,43841,0.0,0.51,0,2.26,500,002020,1001/1004/1021/1244
003070,18259,10.51,1.11,1922,1.73,350,003070,1001/1003/1018/1244
003075,0,0.0,0.0,0,1.61,400,003075,
144620,1028,0.0,3.16,0,0.0,0,144620,1001/1004/1008/1027/1244
002025,0,0.0,0.0,0,4.07,550,002025,
120110,67767,51.06,0.82,1087,1.62,900,120110,1001/1003/1008/1027/1028/1154/1167/1182/1224/1227/1232
120115,0,0.0,0.0,0,3.7,950,120115,
138490,5200,39.66,1.09,143,1.23,70,138490,1001/1004/1008/1027/1244
021240,14611,14.44,4.56,4611,3.6,2400,021240,1001/1002/1026/1028/1034/1035/1158/1182/1224/1227/1232
031820,1398,74.75,1.07,20,0.0,0,031820,1001/1004/1026/1244
192400,94719,10.8,1.46,12779,2.17,3000,192400,1001/1003/1021/1028/1158/1167/1182/1224/1227/1232
284740,19326,13.83,2.07,2892,1.4,560,284740,1001/1003/1026/1028/1158/1167/1182/1224/1227/1232
015590,451,36.28,1.37,17,0.0,0,015590,1001/1004/1012/1027/1244
264900,10682,7.12,0.95,1425,2.46,250,264900,1001/1004/1005/1027/1244
26490K,0,0.0,0.0,0,2.46,252,26490K,
005740,17087,0.0,0.57,0,1.03,100,005740,1001/1004/1021/1244
005745,0,0.0,0.0,0,0.78,105,005745,
020120,1213,86.7,9.93,139,0.0,0,020120,1001/1004/1026/1244
039490,87976,9.06,1.44,14017,1.57,2000,039490,1001/1002/1021/1024/1028/1156/1167/1182/1224/1227/1232
012170,0,0.0,0.0,0,0.0,0,012170,1001/1004/1026/1244
014580,4846,30.73,0.94,148,2.2,100,014580,1001/1004/1010/1027/1244
015890,8089,5.69,0.72,1023,6.36,370,015890,1001/1004/1008/1027/1244
006890,10215,16.03,1.35,858,1.09,150,006890,1001/1004/1008/1027/1244
003240,2855185,5.67,0.32,161659,0.17,1550,003240,1001/1003/1008/1027/1028/1154/1167/1182/1224/1227/1232
011280,4325,17.73,1.11,270,6.05,290,011280,1001/1004/1007/1027/1244
004100,1773,0.0,0.92,0,0.31,5,004100,1001/1004/1015/1027/1244
004105,0,0.0,0.0,0,0.34,10,004105,
009410,14630,8.82,0.8,1326,1.28,150,009410,1001/1003/1018/1028/1151/1167/1182/1224/1227/1232
009415,0,0.0,0.0,0,1.44,155,009415,
001420,4237,57.12,0.98,73,2.04,85,001420,1001/1004/1015/1027/1244
007980,3458,7.84,0.55,241,1.59,30,007980,1001/1004/1006/1027/1244
055490,21349,25.48,1.93,1617,0.0,0,055490,1001/1004/1008/1027/1244
078000,11450,14.91,0.99,761,4.85,550,078000,1001/1004/1026/1244
214420,5600,0.0,1.44,0,0.0,0,214420,1001/1004/1008/1027/1244
019180,3503,3.33,0.91,959,1.88,60,019180,1001/1004/1013/1027/1244
363280,0,0.0,0.0,0,0.0,0,363280,1001/1003/1021/1244
36328K,0,0.0,0.0,0,0.0,0,36328K,
091810,2357,0.0,1.17,0,0.0,0,091810,1001/1004/1019/1244
004870,2103,0.0,0.71,0,0.0,0,004870,1001/1004/1010/1027/1244
005690,859,216.5,18.39,73,0.0,0,005690,1001/1003/1009/1027/1244
036580,7977,0.0,1.01,0,0.62,50,036580,1001/1004/1005/1027/1244
028670,5400,22.5,1.18,284,0.0,0,028670,1001/1003/1019/1028/1159/1167/1182/1224/1227/1232
010820,583,0.0,4.17,0,0.0,0,010820,1001/1004/1012/1027/1244
016800,38601,8.26,0.77,3601,3.36,1000,016800,1001/1004/1027/1244
001020,436,0.0,5.25,0,0.0,0,001020,1001/1004/1007/1027/1244
090080,610,0.0,1.8,0,0.0,0,090080,1001/1004/1015/1027/1244
010770,7971,0.0,0.47,0,3.99,150,010770,1001/1004/1015/1027/1244
058430,36256,65.0,0.8,446,1.38,400,058430,1001/1004/1011/1027/1244
047050,24703,13.23,0.91,1697,3.12,700,047050,1001/1003/1016/1028/1034/1159/1182/1224/1227/1232
003670,15352,100.4,10.26,1569,0.25,400,003670,1001/1002/1010/1027/1028/1034/1151/1182/1224/1227/1232
007630,1509,0.0,0.81,0,0.0,0,007630,1001/1004/1016/1244
017810,9425,296.5,1.76,56,0.61,102,017810,1001/1003/1005/1027/1244
103140,49306,52.3,0.67,629,1.22,400,103140,1001/1003/1011/1027/1028/1153/1167/1182/1224/1227/1232
005810,62585,8.94,0.36,2544,6.15,1400,005810,1001/1004/1021/1244
033180,3111,0.0,1.29,0,0.0,0,033180,1001/1003/1013/1027/1244
086790,93673,5.27,0.44,7898,5.05,2100,086790,1001/1002/1021/1028/1034/1035/1156/1182/1224/1227/1232
293480,13601,12.96,1.69,1778,2.0,460,293480,1001/1004/1009/1027/1244
039130,15562,0.0,4.27,0,1.51,1000,039130,1001/1003/1026/1244
071090,63833,1544.0,0.39,16,0.4,100,071090,1001/1004/1011/1027/1244
019490,3091,0.0,3.25,0,0.0,0,019490,1001/1004/1013/1027/1244
000080,14488,0.0,2.52,0,1.92,700,000080,1001/1003/1005/1027/1028/1034/1157/1182/1224/1227/1232
000087,0,0.0,0.0,0,0.0,0,000087,
000140,18398,0.0,0.85,0,2.24,350,000140,1001/1004/1021/1244
000145,0,0.0,0.0,0,2.8,400,000145,
036460,85073,81.25,0.38,395,1.18,380,036460,1001/1002/1017/1028/1034/1157/1182/1224/1227/1232
005430,102021,7.33,0.38,5318,2.56,1000,005430,1001/1004/1019/1244
071050,81250,6.03,1.07,14467,3.32,2900,071050,1001/1002/1021/1028/1034/1156/1182/1224/1227/1232
071055,0,0.0,0.0,0,4.69,2962,071055,
010040,6144,19.52,0.61,193,0.93,35,010040,1001/1004/1010/1027/1244
025540,68181,24.3,1.09,3062,0.94,700,025540,1001/1003/1013/1027/1244
004090,212214,0.0,0.84,0,0.84,1500,004090,1001/1004/1010/1027/1244
002200,61942,4.78,0.35,4505,2.78,600,002200,1001/1004/1007/1027/1244
002960,75323,15.24,3.27,16174,6.49,16000,002960,1001/1004/1008/1027/1244
000240,35269,10.67,0.5,1650,1.99,350,000240,1001/1003/1021/1028/1158/1167/1182/1224/1227/1232
123890,5339,5.48,0.75,733,4.98,200,123890,1001/1003/1021/1244
015760,105140,0.0,0.22,0,0.0,0,015760,1001/1002/1017/1028/1034/1035/1157/1182/1224/1227/1232
006200,2289,0.0,0.76,0,0.0,0,006200,1001/1004/1021/1244
009540,163436,53.84,0.72,2183,0.0,0,009540,1001/1002/1015/1027/1028/1034/1035/1152/1182/1224/1227/1232
023350,8724,0.0,0.81,0,1.42,100,023350,1001/1004/1026/1244
025890,2848,0.0,0.61,0,0.0,0,025890,1001/1004/1012/1027/1244
000970,11819,14.79,0.73,585,2.31,200,000970,1001/1004/1011/1027/1244
104700,15742,20.45,0.54,415,2.36,200,104700,1001/1004/1011/1027/1244
017960,7114,26.33,1.6,431,1.06,120,017960,1001/1003/1012/1027/1244
161890,20601,44.7,2.79,1284,0.57,330,161890,1001/1003/1008/1027/1028/1157/1167/1182/1224/1227/1232
024720,22998,11.42,1.17,2364,0.72,195,024720,1001/1003/1021/1244
161390,57774,13.43,0.79,3387,1.21,550,161390,1001/1002/1008/1027/1028/1034/1035/1158/1182/1224/1227/1232
034830,3476,4.49,0.58,449,5.46,110,034830,1001/1003/1021/1244
007280,2085,0.0,0.88,0,0.0,0,007280,1001/1004/1011/1027/1244
010100,7092,7.49,0.39,373,1.79,50,010100,1001/1004/1015/1027/1244
047810,11714,20.02,2.99,1748,1.14,400,047810,1001/1002/1015/1027/1028/1034/1159/1182/1224/1227/1232
123690,2190,0.0,5.57,0,0.0,0,123690,1001/1004/1016/1244
003350,10597,0.0,3.38,0,0.28,100,003350,1001/1004/1008/1027/1244
011500,7692,24.77,2.1,652,0.93,150,011500,1001/1004/1008/1027/1244
002390,24757,10.67,1.1,2544,1.01,275,002390,1001/1004/1009/1027/1244
014790,5322,175.0,0.92,28,0.0,0,014790,1001/1004/1018/1244
060980,84613,10.2,0.47,3921,5.0,2000,060980,1001/1003/1021/1244
053690,10777,4.49,0.93,2222,2.01,200,053690,1001/1004/1026/1244
042700,3839,59.28,5.91,383,0.44,100,042700,1001/1003/1012/1027/1244
008930,9607,127.6,6.2,467,0.34,200,008930,1001/1002/1021/1028/1034/1160/1182/1224/1227/1232
128940,60099,73.3,5.31,4352,0.16,500,128940,1001/1002/1009/1027/1028/1034/1160/1182/1224/1227/1232
009240,25215,41.88,4.03,2423,1.18,1200,009240,1001/1003/1016/1028/1034/1158/1182/1224/1227/1232
020000,42450,9.61,0.88,3881,1.21,450,020000,1001/1003/1006/1027/1028/1158/1167/1182/1224/1227/1232
003680,8081,0.0,0.97,0,0.0,0,003680,1001/1004/1005/1027/1244
105630,9945,0.0,2.06,0,2.44,500,105630,1001/1003/1006/1027/1028/1158/1167/1182/1224/1227/1232
069640,7793,0.0,0.45,0,0.0,0,069640,1001/1004/1016/1244
016450,6786,14.81,1.12,513,3.29,250,016450,1001/1004/1006/1027/1244
010420,2004,12.99,1.0,154,1.25,25,010420,1001/1004/1016/1244
009180,1713,15.4,1.93,215,1.21,40,009180,1001/1004/1019/1244
213500,24810,7.9,0.54,1683,4.51,600,213500,1001/1004/1007/1027/1244
014680,39713,29.23,5.74,7798,0.66,1500,014680,1001/1003/1008/1027/1028/1154/1167/1182/1224/1227/1232
004710,8145,40.8,1.23,245,0.0,0,004710,1001/1004/1013/1027/1244
004150,9195,6.05,0.4,602,0.0,0,004150,1001/1004/1021/1244
025750,1914,0.0,1.0,0,0.0,0,025750,1001/1004/1007/1027/1244
004960,43693,2.9,0.41,6212,1.94,350,004960,1001/1004/1018/1244
011700,2496,35.1,0.72,51,0.84,15,011700,1001/1004/1012/1027/1244
001750,22236,6.0,0.47,1726,3.38,350,001750,1001/1004/1021/1024/1244
001755,0,0.0,0.0,0,2.55,400,001755,
018880,4153,29.56,4.25,597,1.81,320,018880,1001/1002/1012/1027/1028/1034/1035/1158/1182/1224/1227/1232
009420,2688,61.47,8.58,375,0.0,0,009420,1001/1003/1009/1027/1028/1160/1167/1182/1224/1227/1232
014130,5960,12.59,1.01,479,1.16,70,014130,1001/1004/1019/1244
300720,214009,11.97,0.55,9772,4.02,4700,300720,1001/1003/1010/1027/1244
002220,6586,0.0,0.35,0,0.0,0,002220,1001/1004/1011/1027/1244
006390,12164,15.81,3.19,2458,2.57,1000,006390,1001/1003/1010/1027/1028/1151/1167/1182/1224/1227/1232
003300,33397,23.55,0.32,461,4.24,460,003300,1001/1004/1010/1027/1244
051600,23632,8.23,1.19,3407,6.84,1920,051600,1001/1003/1018/1028/1159/1167/1182/1224/1227/1232
052690,12878,29.31,1.58,694,1.52,310,052690,1001/1003/1026/1028/1151/1167/1182/1224/1227/1232
130660,2632,8.62,1.74,530,4.97,227,130660,1001/1004/1026/1244
002320,72343,0.0,0.6,0,1.14,500,002320,1001/1003/1019/1244
097230,2943,1.36,2.39,5185,0.0,0,097230,1001/1003/1018/1244
003480,11298,3.29,0.34,1160,0.0,0,003480,1001/1004/1017/1244
180640,20882,0.0,2.83,0,0.43,255,180640,1001/1002/1019/1028/1034/1159/1182/1224/1227/1232
18064K,0,0.0,0.0,0,0.73,280,18064K,
005110,593,0.0,2.08,0,0.0,0,005110,1001/1004/1016/1244
009460,1440,19.0,1.65,125,0.84,20,009460,1001/1004/1007/1027/1244
000880,45198,28.27,0.66,1051,2.36,700,000880,1001/1003/1008/1027/1028/1034/1154/1182/1224/1227/1232
00088K,0,0.0,0.0,0,5.34,750,00088K,
088350,14606,176.6,0.22,18,0.94,30,088350,1001/1003/1021/1025/1028/1156/1167/1182/1224/1227/1232
000370,12154,0.0,0.33,0,0.0,0,000370,1001/1003/1021/1025/1244
009830,34147,0.0,1.29,0,0.45,200,009830,1001/1002/1008/1027/1028/1034/1154/1182/1224/1227/1232
009835,0,0.0,0.0,0,0.48,250,009835,
272210,8786,27.12,2.18,706,1.62,310,272210,1001/1003/1013/1027/1028/1159/1167/1182/1224/1227/1232
012450,48217,16.12,0.86,2558,0.0,0,012450,1001/1003/1015/1027/1028/1159/1167/1182/1224/1227/1232
000885,0,0.0,0.0,0,1.88,750,000885,
003530,5265,5.33,0.52,511,0.0,0,003530,1001/1003/1021/1024/1244
003535,0,0.0,0.0,0,0.0,0,003535,
195870,12267,29.31,2.58,1078,1.11,350,195870,1001/1003/1013/1027/1244
101530,8359,0.0,1.0,0,1.79,150,101530,1001/1004/1005/1027/1244
143210,14807,21.4,0.46,320,1.9,130,143210,1001/1004/1015/1027/1244
000720,59778,11.43,0.7,3656,1.44,600,000720,1001/1002/1018/1028/1034/1035/1151/1182/1224/1227/1232
267270,61453,280.2,0.77,169,0.0,0,267270,1001/1003/1012/1027/1244
000725,0,0.0,0.0,0,0.38,650,000725,
005440,17576,15.54,0.56,628,2.15,210,005440,1001/1003/1016/1028/1157/1167/1182/1224/1227/1232
086280,124541,14.71,1.58,13395,1.78,3500,086280,1001/1002/1019/1028/1034/1035/1159/1182/1224/1227/1232
064350,9695,0.0,2.15,0,0.0,0,064350,1001/1003/1015/1027/1028/1152/1167/1182/1224/1227/1232
079430,22301,16.84,0.73,968,0.92,150,079430,1001/1004/1027/1244
012330,339207,12.52,0.89,24234,1.32,4000,012330,1001/1002/1015/1027/1028/1034/1035/1158/1182/1224/1227/1232
010620,58022,43.8,1.01,1335,0.6,350,010620,1001/1003/1015/1027/1028/1152/1167/1182/1224/1227/1232
069960,181263,10.11,0.48,8639,1.15,1000,069960,1001/1003/1016/1028/1158/1167/1182/1224/1227/1232
004560,26531,13.47,0.73,1433,0.52,100,004560,1001/1004/1011/1027/1244
004565,0,0.0,0.0,0,0.16,150,004565,
011760,25722,13.74,0.69,1292,3.38,600,011760,1001/1004/1016/1244
004310,2737,188.4,2.89,42,0.57,45,004310,1001/1004/1009/1027/1244
322000,28380,11.94,1.17,2788,0.0,0,322000,1001/1003/1013/1027/1244
017800,22966,37.8,1.96,1190,2.0,900,017800,1001/1003/1012/1027/1028/1152/1167/1182/1224/1227/1232
307950,24259,44.34,4.88,2673,0.6,710,307950,1001/1003/1026/1244
011210,113690,39.62,0.72,2078,0.85,700,011210,1001/1003/1015/1027/1028/1158/1167/1182/1224/1227/1232
267260,19418,0.0,1.04,0,0.0,0,267260,1001/1003/1013/1027/1244
004020,126631,328.8,0.34,130,1.75,750,004020,1001/1002/1011/1027/1028/1034/1153/1182/1224/1227/1232
267250,490707,23.45,0.57,11848,6.65,18500,267250,1001/1002/1008/1027/1028/1034/1152/1182/1224/1227/1232
005380,253001,20.56,0.92,11310,1.72,4000,005380,1001/1002/1015/1027/1028/1034/1035/1158/1182/1224/1227/1232
005387,0,0.0,0.0,0,4.04,4100,005387,
005389,0,0.0,0.0,0,4.14,4050,005389,
005385,0,0.0,0.0,0,3.84,4050,005385,
001500,25525,5.36,0.49,2315,4.84,600,001500,1001/1004/1021/1024/1244
227840,19704,10.48,0.63,1183,4.03,500,227840,1001/1004/1016/1244
126560,6569,13.64,0.71,343,1.28,60,126560,1001/1004/1026/1244
001450,50452,7.42,0.46,3161,3.75,880,001450,1001/1003/1021/1025/1028/1034/1156/1182/1224/1227/1232
057050,144315,10.54,0.54,7354,2.58,2000,057050,1001/1003/1016/1028/1158/1167/1182/1224/1227/1232
093240,2007,0.0,2.06,0,0.0,0,093240,1001/1004/1006/1027/1244
003010,8192,14.64,0.74,412,1.0,60,003010,1001/1004/1016/1244
111110,14353,30.78,0.74,346,2.35,250,111110,1001/1004/1006/1027/1244
008770,22979,18.69,3.65,4483,0.42,350,008770,1001/1002/1016/1028/1034/1158/1182/1224/1227/1232
008775,0,0.0,0.0,0,0.48,400,008775,
002460,29797,17.9,0.38,634,4.41,500,002460,1001/1004/1018/1244
013520,4046,9.71,0.9,376,0.68,25,013520,1001/1004/1015/1027/1244
241590,5759,16.1,2.88,1031,0.27,45,241590,1001/1003/1027/1028/1158/1167/1182/1224/1227/1232
006060,5972,7.11,1.3,1092,0.58,45,006060,1001/1004/1008/1027/1244
010690,8582,24.28,0.57,202,1.02,50,010690,1001/1004/1015/1027/1244
133820,3118,0.0,0.82,0,0.0,0,133820,1001/1004/1011/1027/1244
010660,5663,0.0,0.45,0,0.0,0,010660,1001/1004/1012/1027/1244
000850,134845,9.39,0.24,3388,3.93,1250,000850,1001/1004/1012/1027/1244
016580,14719,14.78,1.23,1225,1.66,300,016580,1001/1004/1009/1027/1244
032560,18579,5.06,0.49,1795,1.1,100,032560,1001/1004/1011/1027/1244
004800,115817,15.88,0.7,5100,6.17,5000,004800,1001/1003/1021/1028/1154/1167/1182/1224/1227/1232
094280,4162,21.47,4.64,899,2.59,500,094280,1001/1004/1026/1244
298040,97403,49.88,0.72,1411,0.0,0,298040,1001/1003/1013/1027/1244
298050,72195,0.0,4.36,0,0.0,0,298050,1001/1003/1008/1027/1244
298020,112984,22.39,4.27,21569,0.41,2000,298020,1001/1003/1008/1027/1244
298000,142536,8.54,1.66,27637,2.12,5000,298000,1001/1003/1008/1027/1244
093370,2295,118.4,4.49,87,0.15,15,093370,1001/1003/1008/1027/1028/1154/1167/1182/1224/1227/1232
081660,20448,9.72,2.08,4382,0.51,219,081660,1001/1002/1016/1028/1034/1158/1182/1224/1227/1232
005870,8207,11.04,0.79,589,0.0,0,005870,1001/1004/1013/1027/1244
079980,11407,0.0,0.7,0,1.89,150,079980,1001/1004/1008/1027/1244
005010,52030,0.0,0.18,0,3.15,300,005010,1001/1004/1011/1027/1244
069260,15970,13.22,1.5,1812,4.18,1000,069260,1001/1003/1008/1027/1028/1154/1167/1182/1224/1227/1232
000540,10926,7.57,0.35,510,0.0,0,000540,1001/1004/1021/1025/1244
000547,0,0.0,0.0,0,0.0,0,000547,
000545,0,0.0,0.0,0,0.0,0,000545,
003280,276,0.0,0.93,0,0.0,0,003280,1001/1004/1019/1244
060310,745,0.0,3.22,0,0.0,0,060310,2001/2004/2024/2070/2183
054620,10530,0.0,0.73,0,0.0,0,054620,2001/2004/2031/2183
265520,7468,43.22,3.88,671,0.17,50,265520,2001/2003/2015/2043/2159/2181/2203/2216
211270,5479,352.0,3.28,51,0.39,70,211270,2001/2004/2015/2043/2157/2182
035760,134364,26.8,1.06,5310,0.98,1400,035760,2001/2002/2015/2041/2152/2181/2203/2215
051500,16967,52.4,1.34,434,1.1,250,051500,2001/2003/2027/2181
058820,1297,176.0,3.39,25,0.0,0,058820,2001/2002/2024/2066/2181/2203/2217
023460,2811,5.79,0.87,424,1.22,30,023460,2001/2004/2031/2182
056000,1229,0.0,2.33,0,0.0,0,056000,2001/2004/2015/2042/2154
065770,1155,0.0,2.23,0,0.0,0,065770,2001/2004/2015/2043/2157/2182
083660,836,0.0,3.49,0,0.0,0,083660,2001/2004/2024/2065
367340,0,0.0,0.0,0,0.0,0,367340,2001/2031
068790,7205,10.82,1.15,768,0.9,75,068790,2001/2004/2024/2070/2181
241520,1343,23.61,4.1,233,0.0,0,241520,2001/2004/2031/2182
245620,1090,0.0,8.99,0,0.0,0,245620,2001/2003/2012/2184
037370,4426,0.0,2.49,0,0.0,0,037370,2001/2004/2027/2183
079190,971,23.17,2.86,120,0.0,0,079190,2001/2004/2015/2043/2157
130500,3899,31.9,1.67,204,0.0,0,130500,2001/2004/2024/2058/2183
083450,10657,10.1,1.9,2010,0.99,200,083450,2001/2004/2015/2043/2159/2181
028150,174659,7.81,0.82,18339,4.54,6500,028150,2001/2002/2015/2041/2152/2181/2203/2215
045890,811,0.0,0.41,0,0.0,0,045890,2001/2004/2024/2072
078150,2025,69.9,1.41,41,0.7,20,078150,2001/2004/2024/2070/2181
036640,4475,97.8,1.31,60,0.0,0,036640,2001/2004/2024/2065/2183
335870,0,0.0,0.0,0,0.0,0,335870,2001/2004/2031
351340,0,0.0,0.0,0,0.0,0,351340,2001/2004/2031
351320,0,0.0,0.0,0,0.0,0,351320,2001/2004/2031
373200,0,0.0,0.0,0,0.0,0,373200,2001/2031
095340,12011,60.62,1.57,311,0.27,50,095340,2001/2003/2015/2043/2159/2181
099520,598,0.0,4.66,0,0.0,0,099520,2001/2004/2015/2043/2157/2182
067290,1514,145.8,3.18,33,1.25,60,067290,2001/2003/2024/2066/2183
035900,4477,36.44,7.71,947,0.45,155,035900,2001/2002/2037/2181/2203/2218
024840,2735,11.89,0.85,196,0.0,0,024840,2001/2004/2024/2068/2181
024120,8912,10.86,1.13,930,2.28,230,024120,2001/2004/2024/2075/2181
021320,17642,6.39,0.48,1319,1.78,150,021320,2001/2004/2026/2181
036670,5775,8.82,1.62,1061,2.14,200,036670,2001/2004/2024/2065/2181
044180,2170,0.0,0.43,0,0.0,0,044180,2001/2004/2026
151860,6733,2.16,0.89,2789,1.83,110,151860,2001/2003/2012/2181
046440,7541,15.98,1.31,619,2.02,200,046440,2001/2003/2015/2042/2155/2181
035600,8937,9.96,2.06,1847,1.79,330,035600,2001/2003/2015/2042/2155/2181/2203/2216
060720,7998,0.0,2.51,0,0.0,0,060720,2001/2003/2015/2043/2160/2183/2203/2216
122450,4835,36.53,2.52,334,0.57,70,122450,2001/2003/2015/2041/2152/2183
052900,1358,43.44,1.54,48,0.0,0,052900,2001/2004/2015/2043/2159/2183
058400,1479,28.36,1.17,61,1.16,20,058400,2001/2003/2015/2041/2152/2181
114450,4024,109.0,2.17,80,0.0,0,114450,2001/2004/2024/2066/2183
036030,5741,246.0,1.71,40,0.0,0,036030,2001/2003/2027/2183
060370,4680,223.8,1.15,24,0.56,30,060370,2001/2004/2026/2183
065150,252,81.4,3.55,11,0.0,0,065150,2001/2004/2027
219550,536,0.0,2.11,0,0.0,0,219550,2001/2004/2027/2183
160550,3979,0.0,2.95,0,0.0,0,160550,2001/2004/2037/2183
053290,3886,138.0,2.09,59,0.0,0,053290,2001/2004/2024/2063/2182
104200,4560,19.53,1.46,341,0.0,0,104200,2001/2004/2015/2042/2154/2183
060250,5192,45.88,9.19,1040,0.48,230,060250,2001/2002/2015/2042/2155/2181/2203/2216
030190,3692,33.5,6.19,682,1.01,230,030190,2001/2002/2012/2181/2203/2213
078590,442,0.0,9.19,0,0.0,0,078590,2001/2003/2024/2075
178920,8557,69.56,4.9,603,0.75,315,178920,2001/2002/2024/2065/2181/2203/2212
024940,3828,7.48,1.13,577,0.58,25,024940,2001/2004/2024/2068/2182
218410,8351,43.28,4.44,857,0.54,200,218410,2001/2002/2024/2072/2181/2203/2216
091340,7586,3.71,0.67,1368,0.0,0,091340,2001/2004/2015/2043/2160/2183
019550,583,21.77,2.65,71,0.0,0,019550,2001/2004/2031/2183
046140,7234,253.1,0.91,26,0.0,0,046140,2001/2004/2037/2183
036120,610,28.97,6.7,141,1.69,69,036120,2001/2004/2012/2183
099220,1642,32.97,1.87,93,0.0,0,099220,2001/2004/2027/2183
036540,2066,55.47,3.92,146,0.0,0,036540,2001/2002/2015/2043/2159/2181/2203/2216
255220,1924,6.93,1.03,287,0.0,0,255220,2001/2004/2024/2067/2181
040610,7017,51.34,0.36,49,0.0,0,040610,2001/2004/2024/2075/2183
049470,577,0.0,1.58,0,0.0,0,049470,2001/2004/2015/2042/2155/2182
184230,496,0.0,2.55,0,0.0,0,184230,2001/2004/2015/2042/2155/2182
016250,91954,7.89,0.55,6410,2.96,1500,016250,2001/2004/2026/2181
307070,0,0.0,0.0,0,0.0,0,307070,2001/2004/2031
337450,0,0.0,0.0,0,0.0,0,337450,2001/2004/2031
340350,0,0.0,0.0,0,0.0,0,340350,2001/2004/2031
036490,44730,24.1,7.28,13507,1.18,3850,036490,2001/2002/2015/2043/2159/2181/2203/2212
048550,1237,43.38,1.4,40,0.0,0,048550,2001/2004/2015/2041/2152/2183
063440,1084,0.0,2.98,0,0.0,0,063440,2001/2004/2024/2063/2183
289080,1006,0.0,4.39,0,0.68,30,289080,2001/2003/2031/2182
089230,574,0.0,1.9,0,0.0,0,089230,2001/2004/2015/2042/2153/2183
161570,2085,0.0,0.87,0,0.0,0,161570,2001/2004/2015/2043/2158/2183
032540,5642,58.75,0.67,64,1.33,50,032540,2001/2004/2024/2072/2183
048770,2030,0.0,2.1,0,0.35,15,048770,2001/2004/2024/2070/2183
246690,1434,19.88,2.79,201,0.63,25,246690,2001/2004/2031/2182
317240,0,0.0,0.0,0,0.0,0,317240,2001/2004/2024/2065/2182
038340,1110,0.0,0.73,0,0.0,0,038340,2001/2004/2012
073570,536,77.0,2.87,20,0.0,0,073570,2001/2004/2015/2043/2159/2183
052300,429,0.0,0.78,0,0.0,0,052300,2001/2004/2029/2183
057030,2583,64.4,2.74,110,0.0,0,057030,2001/2004/2012/2183
040300,4410,0.0,0.95,0,0.24,10,040300,2001/2004/2015/2041/2152/2183
051390,6272,21.06,0.73,218,1.09,50,051390,2001/2004/2027/2183
052220,2270,48.22,1.98,93,0.0,0,052220,2001/2004/2015/2042/2154/2183
079940,5410,18.28,2.79,826,0.26,40,079940,2001/2004/2015/2042/2153/2181
078890,10280,11.13,1.3,1204,0.75,100,078890,2001/2004/2015/2043/2157/2181
192410,17361,4.37,0.18,711,0.0,0,192410,2001/2004/2015/2043/2157/2183
217730,2936,0.0,2.29,0,0.0,0,217730,2001/2004/2024/2066/2184
114190,1211,0.0,2.06,0,0.0,0,114190,2001/2004/2024/2068
094480,2344,24.25,2.41,233,0.97,55,094480,2001/2004/2015/2042/2155/2181
063080,38098,19.72,1.09,2110,0.0,0,063080,2001/2003/2015/2042/2154/2181
044480,3458,0.0,0.7,0,0.0,0,044480,2001/2004/2024/2065
039240,3487,13.33,0.71,186,3.63,90,039240,2001/2004/2024/2068/2181
053950,3588,0.0,1.9,0,0.0,0,053950,2001/2004/2024/2066/2183
223310,4820,0.0,0.69,0,0.0,0,223310,2001/2004/2015/2042/2155
011040,8539,11.4,1.13,850,4.13,400,011040,2001/2003/2024/2066/2181
024910,2134,0.0,1.41,0,0.0,0,024910,2001/2004/2024/2075/2183
198440,2766,31.8,1.22,106,0.45,15,198440,2001/2004/2024/2067/2181
049720,1577,13.24,3.99,476,3.97,250,049720,2001/2004/2012/2183
014570,5914,30.95,1.87,357,0.9,100,014570,2001/2004/2024/2066/2183
348150,0,0.0,0.0,0,0.0,0,348150,2001/2002/2012/2184
098460,17763,52.84,6.52,2192,0.47,550,098460,2001/2002/2024/2070/2181/2203/2216
038530,629,0.0,1.98,0,0.0,0,038530,2001/2004/2027/2183
215000,31877,28.39,2.3,2585,2.79,2050,215000,2001/2003/2015/2042/2155/2183/2203/2218
